 GRID, CVE_ENT_MUN, Fv, Fc
       13283 ,       20381 ,   1.000000     ,   1.147178    
       13284 ,       20352 ,  0.9539129     ,  0.9575739    
       13285 ,       20352 ,  4.6087179E-02 ,   3.167728    
       13286 ,       20160 ,   1.000000     ,  0.4370722    
       13287 ,       20039 ,  0.8111596     ,   1.593678    
       13288 ,       20462 ,   1.000000     ,   1.052756    
       13290 ,       20321 ,   1.000000     ,  0.4792685    
       13291 ,       20552 ,   1.000000     ,   3.110962    
       13292 ,       20548 ,  0.1396018     ,   1.115109    
       13293 ,       20416 ,  0.0000000E+00 ,  0.2292774    
       13294 ,       20416 ,   1.000000     ,  0.7707226    
       13295 ,       20313 ,  0.0000000E+00 ,  0.4555715    
       13296 ,       20558 ,  9.1819558E-03 ,  0.9299349    
       13297 ,       20558 ,  0.2444375     ,  0.3282373    
       13298 ,       20527 ,   1.000000     ,  0.4303054    
       13299 ,       20425 ,   1.000000     ,  0.5472336    
       13300 ,       20326 ,   1.000000     ,  0.0000000E+00
       13304 ,       20559 ,  0.6011508     ,  0.3509599    
       13305 ,       20559 ,  0.3988492     ,  0.3402941    
       13309 ,       20044 ,  0.0000000E+00 ,  1.7848503E-02
       13310 ,       30130 ,  0.0000000E+00 ,  0.1431021    
       13311 ,       30130 ,  0.2221690     ,  8.7262228E-02
       13312 ,       30212 ,  0.0000000E+00 ,  0.2587855    
       13313 ,       30130 ,  0.2854332     ,  5.8510985E-02
       13314 ,       30130 ,  3.6965073E-03 ,  7.0600033E-02
       13315 ,       30130 ,  0.0000000E+00 ,  2.0977700E-02
       13316 ,       30142 ,  0.0000000E+00 ,  5.5923160E-02
       13317 ,       30142 ,  0.0000000E+00 ,  4.6063699E-02
       13318 ,       30142 ,  0.0000000E+00 ,  1.1947805E-02
       13319 ,       30144 ,  0.0000000E+00 ,  0.1373705    
       13321 ,       30172 ,  0.0000000E+00 ,  0.1340528    
       13322 ,       30172 ,  0.0000000E+00 ,  5.0858669E-03
       13323 ,       30089 ,  0.0000000E+00 ,  0.2357570    
       13324 ,       30070 ,  0.0000000E+00 ,  5.5314448E-02
       13326 ,       30108 ,  0.0000000E+00 ,  7.4492440E-02
       13327 ,       30108 ,  0.0000000E+00 ,  3.8035188E-02
       13328 ,       30108 ,  0.0000000E+00 ,  2.2421082E-02
       13330 ,       30061 ,  0.0000000E+00 ,  8.7750331E-03
       13331 ,       30061 ,  0.0000000E+00 ,  5.5155784E-02
       13332 ,       30061 ,  0.0000000E+00 ,  9.5028663E-03
       13338 ,       27008 ,  0.1206744     ,  2.4916621E-02
       13339 ,       27008 ,  0.0000000E+00 ,  5.0564092E-02
       13340 ,        7048 ,  0.0000000E+00 ,  2.1641502E-02
       13341 ,        7048 ,  0.8298368     ,  0.2187325    
       13342 ,        7068 ,  0.0000000E+00 ,  0.1435313    
       13343 ,       27016 ,  0.0000000E+00 ,  0.2624020    
       13344 ,       27016 ,  0.0000000E+00 ,  0.1828873    
       13345 ,       27015 ,  0.1554083     ,  0.1734129    
       13346 ,       27015 ,  0.3383991     ,  4.1703016E-02
       13347 ,       27015 ,  0.0000000E+00 ,  6.3032612E-02
       13348 ,       27012 ,  0.0000000E+00 ,  2.2042084E-02
       13349 ,       27012 ,  0.0000000E+00 ,  1.2786113E-02
       13350 ,       27012 ,  0.0000000E+00 ,  1.6101941E-02
       13351 ,        7077 ,  0.8310784     ,  8.2467727E-02
       13353 ,        7065 ,  0.0000000E+00 ,  2.8815124E-02
       13354 ,        7016 ,  0.0000000E+00 ,  0.1360356    
       13355 ,        7065 ,  0.2743281     ,  7.0910521E-02
       13356 ,        7065 ,  2.1549361E-02 ,  4.4036891E-02
       13357 ,        7065 ,  0.0000000E+00 ,  1.9705871E-02
       13358 ,        7065 ,  0.0000000E+00 ,  3.5468809E-02
       13359 ,        7050 ,  0.0000000E+00 ,  0.1459363    
       13360 ,       27007 ,  0.0000000E+00 ,  0.1065882    
       13362 ,       27017 ,  3.4897678E-02 ,  4.8105467E-02
       13363 ,       27017 ,  0.0000000E+00 ,  6.4196172E-03
       13365 ,       27001 ,  0.0000000E+00 ,  2.1243600E-02
       13366 ,       27001 ,  0.0000000E+00 ,  3.7207957E-02
       13585 ,       16052 ,  0.0000000E+00 ,  1.2250543E-02
       13586 ,       16052 ,  2.7060078E-02 ,  7.5671427E-02
       13587 ,       16052 ,  3.7297741E-02 ,  4.3939382E-02
       13588 ,       16052 ,  0.6514078     ,  0.2603554    
       13589 ,       16052 ,  7.8839911E-03 ,  0.1600921    
       13590 ,       12068 ,  0.0000000E+00 ,  7.9916827E-02
       13591 ,       12068 ,  0.0000000E+00 ,  9.3576401E-02
       13592 ,       12068 ,  0.0000000E+00 ,  8.2990564E-02
       13593 ,       12068 ,  0.5773094     ,  0.1268970    
       13594 ,       12068 ,  0.0000000E+00 ,  4.6339933E-02
       13598 ,       12038 ,  0.0000000E+00 ,  5.8652703E-02
       13599 ,       12038 ,  0.0000000E+00 ,  0.1130402    
       13600 ,       12022 ,  0.0000000E+00 ,  8.9440726E-02
       13601 ,       12022 ,  0.0000000E+00 ,  4.4220504E-03
       13611 ,       12054 ,  0.0000000E+00 ,  0.1033812    
       13614 ,       12006 ,  0.0000000E+00 ,  0.1449337    
       13615 ,       12006 ,  0.0000000E+00 ,  8.6869866E-02
       13618 ,       12075 ,  1.8435348E-02 ,  0.0000000E+00
       13619 ,       12075 ,  0.2047884     ,  6.7928024E-02
       13621 ,       12059 ,  0.0000000E+00 ,  0.1339315    
       13622 ,       12034 ,  0.0000000E+00 ,  9.2356570E-02
       13627 ,       12045 ,  0.0000000E+00 ,  0.1426976    
       13628 ,       12045 ,  0.0000000E+00 ,  0.1152531    
       13631 ,       21011 ,  0.0000000E+00 ,  0.7018294    
       13632 ,       12070 ,  0.8815947     ,  0.3307543    
       13634 ,       21003 ,  0.0000000E+00 ,  0.1718296    
       13636 ,       20032 ,   1.000000     ,  0.9114891    
       13637 ,       20261 ,   1.000000     ,   1.675448    
       13638 ,       20455 ,   1.000000     ,   1.590095    
       13639 ,       21055 ,  0.2226143     ,   1.188829    
       13640 ,       20568 ,  0.8885856     ,  7.1429409E-02
       13641 ,       20400 ,   1.000000     ,   2.846352    
       13644 ,       20018 ,  0.3942502     ,  0.4023087    
       13645 ,       20548 ,  0.8603982     ,  0.3033723    
       13649 ,       20177 ,  0.0000000E+00 ,  0.1950864    
       13650 ,       20177 ,  0.0000000E+00 ,  0.1423759    
       13651 ,       20276 ,  2.4797894E-02 ,  0.4313779    
       13652 ,       20276 ,  0.9752021     ,  0.6252346    
       13653 ,       20019 ,  0.0000000E+00 ,  4.2104043E-02
       13654 ,       20182 ,   1.000000     ,  0.8606470    
       13655 ,       20136 ,   1.000000     ,  0.5112306    
       13657 ,       20559 ,  0.0000000E+00 ,  3.1466044E-02
       13658 ,       20417 ,  1.6278755E-02 ,  4.2526577E-02
       13659 ,       20417 ,  0.9837213     ,  0.6560309    
       13661 ,       20184 ,  0.0000000E+00 ,  4.4853259E-02
       13662 ,       20044 ,  0.0000000E+00 ,  0.2839981    
       13663 ,       30130 ,  0.2559443     ,  7.8286648E-02
       13664 ,       30130 ,  0.0000000E+00 ,  5.9235737E-02
       13665 ,       30130 ,  0.0000000E+00 ,  2.2607824E-02
       13666 ,       30130 ,  0.0000000E+00 ,  4.8720259E-02
       13667 ,       30130 ,  0.0000000E+00 ,  7.9378918E-02
       13668 ,       30094 ,  0.0000000E+00 ,  4.2736039E-02
       13669 ,       30094 ,  0.0000000E+00 ,  1.6082477E-02
       13670 ,       30142 ,  0.4266023     ,  9.8035723E-02
       13671 ,       30142 ,  0.0000000E+00 ,  3.2770328E-02
       13672 ,       30144 ,  0.0000000E+00 ,  6.4853147E-02
       13673 ,       30144 ,  0.3059496     ,  0.1789801    
       13674 ,       30172 ,  0.0000000E+00 ,  0.1735613    
       13675 ,       30172 ,  0.0000000E+00 ,  0.2358525    
       13676 ,       30089 ,  0.0000000E+00 ,  0.2044966    
       13677 ,       30070 ,   1.000000     ,  5.6686953E-02
       13679 ,       30108 ,  0.0000000E+00 ,  4.1623641E-02
       13680 ,       30108 ,  0.0000000E+00 ,  2.9678592E-02
       13681 ,       30108 ,  0.0000000E+00 ,  3.4392264E-02
       13683 ,       30061 ,  0.0000000E+00 ,  6.5441921E-02
       13684 ,       30061 ,  0.0000000E+00 ,  5.8143366E-02
       13685 ,       30061 ,  0.0000000E+00 ,  6.1557133E-02
       13686 ,       27008 ,  0.0000000E+00 ,  6.2271408E-03
       13687 ,       27008 ,  0.0000000E+00 ,  2.2296369E-02
       13688 ,       27008 ,  0.0000000E+00 ,  2.4611326E-02
       13689 ,       27008 ,  0.0000000E+00 ,  1.7659018E-02
       13691 ,       27008 ,  0.0000000E+00 ,  4.2389784E-02
       13692 ,       27008 ,  0.0000000E+00 ,  2.5093954E-02
       13693 ,        7048 ,  0.0000000E+00 ,  9.2426829E-02
       13694 ,        7048 ,  0.0000000E+00 ,  0.1723990    
       13695 ,        7048 ,  0.0000000E+00 ,  8.2119957E-02
       13696 ,       27016 ,  0.0000000E+00 ,  2.1703316E-02
       13697 ,       27009 ,  0.0000000E+00 ,  0.1436793    
       13698 ,       27009 ,  0.0000000E+00 ,  0.1846261    
       13699 ,       27009 ,   1.000000     ,  0.1133381    
       13700 ,       27012 ,  0.0000000E+00 ,  5.2856885E-02
       13701 ,       27012 ,  0.0000000E+00 ,  8.8633321E-02
       13702 ,       27012 ,  0.0000000E+00 ,  5.6211930E-02
       13703 ,       27012 ,  0.0000000E+00 ,  6.7234144E-02
       13704 ,       27012 ,  0.0000000E+00 ,  4.9466819E-02
       13705 ,        7065 ,  0.0000000E+00 ,  6.6719711E-02
       13706 ,        7065 ,  0.0000000E+00 ,  3.2882202E-02
       13707 ,        7065 ,  0.0000000E+00 ,  1.7740767E-02
       13708 ,        7065 ,  0.0000000E+00 ,  3.6216885E-02
       13709 ,        7065 ,  0.0000000E+00 ,  3.7943065E-02
       13710 ,        7065 ,  0.0000000E+00 ,  3.0141674E-02
       13711 ,        7050 ,  0.0000000E+00 ,  1.8348351E-02
       13712 ,        7050 ,  0.0000000E+00 ,  0.1335423    
       13713 ,       27001 ,  0.0000000E+00 ,  6.5149389E-02
       13716 ,       27001 ,  0.0000000E+00 ,  4.4269968E-02
       13717 ,       27001 ,  0.0000000E+00 ,  2.5076004E-02
       13718 ,       27001 ,  0.0000000E+00 ,  4.9685866E-02
       13719 ,       27001 ,  0.0000000E+00 ,  3.7190113E-02
       13934 ,       16052 ,  4.2485837E-03 ,  4.6155479E-02
       13935 ,       16052 ,  2.5203280E-02 ,  6.9094375E-02
       13936 ,       16052 ,  0.0000000E+00 ,  6.9472432E-02
       13937 ,       16052 ,  0.0000000E+00 ,  7.2597347E-02
       13938 ,       16052 ,  0.0000000E+00 ,  4.8693996E-02
       13939 ,       16052 ,  4.6948139E-03 ,  1.9598100E-02
       13940 ,       16052 ,  9.2595242E-02 ,  8.8237077E-02
       13941 ,       16052 ,  8.7244980E-02 ,  6.0326260E-02
       13943 ,       12068 ,  0.0000000E+00 ,  1.1063426E-02
       13944 ,       12068 ,  0.0000000E+00 ,  4.6235006E-02
       13946 ,       12068 ,  0.0000000E+00 ,  1.9760478E-02
       13947 ,       12016 ,  0.0000000E+00 ,  0.1653168    
       13949 ,       12016 ,  0.0000000E+00 ,  0.1013035    
       13951 ,       12038 ,  0.0000000E+00 ,  2.6945486E-03
       13952 ,       12038 ,  0.0000000E+00 ,  8.7938368E-02
       13953 ,       12022 ,  0.0000000E+00 ,  8.7515952E-04
       13954 ,       12022 ,  0.0000000E+00 ,  6.5632276E-02
       13955 ,       12022 ,  0.0000000E+00 ,  8.9603618E-02
       13956 ,       12022 ,  0.0000000E+00 ,  4.8847985E-02
       13961 ,       12003 ,  0.0000000E+00 ,  2.8753007E-02
       13964 ,       12054 ,  0.0000000E+00 ,  8.4620394E-02
       13967 ,       12006 ,  0.0000000E+00 ,  0.2143420    
       13968 ,       12006 ,  0.0000000E+00 ,  8.7233737E-02
       13969 ,       12026 ,  0.0000000E+00 ,  0.2038122    
       13970 ,       12017 ,  0.0000000E+00 ,  0.1774012    
       13971 ,       12035 ,  5.1130079E-02 ,  1.4346018E-02
       13972 ,       12059 ,  0.0000000E+00 ,  0.1333334    
       13975 ,       12034 ,  0.0000000E+00 ,  5.2241690E-02
       13976 ,       12034 ,  0.1635678     ,  0.3971726    
       13977 ,       12008 ,  0.0000000E+00 ,  2.9057164E-02
       13978 ,       12019 ,  0.9974022     ,  0.3558698    
       13979 ,       12019 ,  0.0000000E+00 ,  0.3363739    
       13980 ,       12019 ,  0.0000000E+00 ,  0.3893871    
       13982 ,       21081 ,   1.000000     ,  0.2784536    
       13984 ,       21198 ,  0.8316864     ,  0.7327172    
       13985 ,       21191 ,   1.000000     ,  0.7538623    
       13986 ,       21191 ,  0.0000000E+00 ,  0.2387429    
       13987 ,       21113 ,  0.0000000E+00 ,  0.5197324    
       13988 ,       21003 ,  0.0000000E+00 ,  0.1778482    
       13989 ,       21066 ,  0.0000000E+00 ,  0.4875395    
       13991 ,       21055 ,  0.0000000E+00 ,  8.0141015E-02
       13992 ,       21055 ,  0.7773857     ,  0.9671201    
       13993 ,       21135 ,   1.000000     ,  3.9067663E-02
       13994 ,       20476 ,   1.000000     ,   7.798378    
       13998 ,       20548 ,  0.0000000E+00 ,  0.1923296    
       14001 ,       20206 ,  0.0000000E+00 ,  4.2174712E-02
       14002 ,       20431 ,   1.000000     ,   1.046468    
       14003 ,       20431 ,  0.0000000E+00 ,  0.4872366    
       14004 ,       20355 ,  2.9729547E-02 ,   1.884659    
       14005 ,       20438 ,   1.000000     ,   6.625561    
       14006 ,       20330 ,   1.000000     ,  0.0000000E+00
       14008 ,       20136 ,  0.0000000E+00 ,  0.8358868    
       14012 ,       20166 ,   1.000000     ,   1.028952    
       14013 ,       20184 ,  0.0000000E+00 ,  7.8105383E-02
       14014 ,       20184 ,  0.0000000E+00 ,  6.3711800E-02
       14015 ,       20044 ,  0.0000000E+00 ,  0.1775848    
       14016 ,       20044 ,  0.0000000E+00 ,  0.2739048    
       14017 ,       30169 ,  0.0000000E+00 ,  1.3289545E-02
       14018 ,       30130 ,  0.0000000E+00 ,  7.0933267E-02
       14019 ,       30130 ,  0.0000000E+00 ,  4.7308899E-02
       14020 ,       30094 ,  0.0000000E+00 ,  2.8551362E-02
       14021 ,       30094 ,  0.0000000E+00 ,  7.2034225E-02
       14022 ,       30094 ,  0.2096541     ,  9.8977081E-02
       14023 ,       30142 ,  0.0000000E+00 ,  2.3453191E-02
       14024 ,       30142 ,  0.4088880     ,  0.1025739    
       14025 ,       30142 ,  0.1645098     ,  0.1217256    
       14026 ,       30144 ,  0.6940504     ,  0.3769945    
       14027 ,       30116 ,  0.8488473     ,  0.4118930    
       14028 ,       30172 ,   1.000000     ,  0.3495841    
       14029 ,       30089 ,  0.0000000E+00 ,  0.1506497    
       14031 ,       30108 ,  0.0000000E+00 ,  7.3848427E-03
       14032 ,       30108 ,  0.0000000E+00 ,  3.6309034E-02
       14033 ,       30108 ,  0.0000000E+00 ,  1.8045278E-02
       14034 ,       30111 ,  0.0000000E+00 ,  7.8477897E-02
       14035 ,       30061 ,  0.0000000E+00 ,  4.1254349E-02
       14036 ,       30061 ,  0.1934308     ,  9.5749594E-02
       14037 ,       30061 ,  1.0433890E-03 ,  0.0000000E+00
       14038 ,       27008 ,  0.0000000E+00 ,  1.2058351E-02
       14039 ,       27008 ,  0.0000000E+00 ,  2.0850038E-02
       14040 ,       27008 ,  0.0000000E+00 ,  1.9410574E-03
       14041 ,       27008 ,  0.0000000E+00 ,  2.8541448E-02
       14042 ,       27008 ,  0.0000000E+00 ,  3.4150653E-02
       14043 ,       27008 ,  0.0000000E+00 ,  3.5981514E-02
       14044 ,       27008 ,  0.0000000E+00 ,  3.9308503E-02
       14045 ,       27008 ,  0.3747574     ,  4.7260832E-02
       14046 ,        7074 ,  0.0000000E+00 ,  0.1948481    
       14047 ,        7074 ,  0.0000000E+00 ,  0.2129379    
       14048 ,        7048 ,  0.0000000E+00 ,  0.1500263    
       14049 ,       27004 ,  0.0000000E+00 ,  1.4387174E-02
       14050 ,       27004 ,  0.0000000E+00 ,  4.2061206E-02
       14051 ,       27009 ,  0.0000000E+00 ,  0.1221258    
       14052 ,       27009 ,  0.0000000E+00 ,  3.3608329E-02
       14053 ,       27009 ,  0.0000000E+00 ,  0.1765304    
       14054 ,       27012 ,  0.4032539     ,  9.8472401E-02
       14055 ,       27012 ,  9.1316411E-03 ,  1.8389227E-02
       14056 ,       27012 ,  0.0000000E+00 ,  5.4833300E-02
       14057 ,       27012 ,  0.0000000E+00 ,  1.4781490E-02
       14058 ,       27012 ,  0.0000000E+00 ,  3.9478615E-02
       14059 ,        7065 ,  0.0000000E+00 ,  1.8492524E-02
       14060 ,       27012 ,  0.0000000E+00 ,  8.0299363E-02
       14061 ,        7016 ,   1.000000     ,  0.2714012    
       14062 ,        7065 ,  0.0000000E+00 ,  5.9202958E-02
       14063 ,       27007 ,  1.0441628E-02 ,  3.5430729E-02
       14064 ,       27007 ,  0.8818161     ,  0.6990051    
       14065 ,        7050 ,  1.4301630E-02 ,  0.1250951    
       14066 ,       27001 ,  0.0000000E+00 ,  4.7175668E-02
       14067 ,       27001 ,  0.0000000E+00 ,  2.5329315E-03
       14070 ,       27001 ,  0.0000000E+00 ,  5.7088692E-02
       14071 ,       27001 ,  0.0000000E+00 ,  1.6103150E-02
       14072 ,       27001 ,  0.0000000E+00 ,  3.7196867E-02
       14285 ,       16008 ,  0.0000000E+00 ,  7.0313856E-02
       14286 ,       16008 ,  0.0000000E+00 ,  6.7829050E-02
       14287 ,       16008 ,  0.0000000E+00 ,  1.8964456E-02
       14293 ,       16052 ,  0.0000000E+00 ,  6.7925125E-02
       14299 ,       12016 ,  0.0000000E+00 ,  7.0998907E-02
       14300 ,       12016 ,  0.0000000E+00 ,  0.1003158    
       14302 ,       12016 ,  0.0000000E+00 ,  0.1448271    
       14309 ,       12022 ,  0.0000000E+00 ,  8.7420724E-02
       14314 ,       12003 ,  0.4415914     ,  0.2710825    
       14315 ,       12054 ,   1.000000     ,  8.6881883E-02
       14316 ,       12054 ,  0.0000000E+00 ,  0.1059737    
       14317 ,       12054 ,  0.0000000E+00 ,  0.1173403    
       14321 ,       12006 ,   1.000000     ,  0.3320397    
       14322 ,       12026 ,   1.000000     ,  0.2559030    
       14323 ,       12017 ,  0.0000000E+00 ,  0.2204256    
       14324 ,       12035 ,  0.0000000E+00 ,  3.8019057E-02
       14325 ,       12035 ,  0.0000000E+00 ,  0.2116101    
       14329 ,       12008 ,  0.0000000E+00 ,  0.4916482    
       14330 ,       12019 ,  2.5977571E-03 ,  0.1971656    
       14331 ,       12019 ,  0.0000000E+00 ,  0.1777158    
       14332 ,       12019 ,  0.0000000E+00 ,  0.3631329    
       14335 ,       21198 ,  0.0000000E+00 ,  0.1526346    
       14336 ,       21198 ,  0.0000000E+00 ,  0.4416037    
       14337 ,       21198 ,  0.1683136     ,  0.3105009    
       14338 ,       21056 ,   1.000000     ,  0.7396072    
       14339 ,       21056 ,  0.0000000E+00 ,  0.4461445    
